#          N-CA_1           CA-C_1            C-N_1           N-CA_2           CA-C_2            C-N_2           N-CA_3           CA-C_3            C-N_3           N-CA_4           CA-C_4            C-N_4           N-CA_5           CA-C_5            C-N_5           N-CA_6           CA-C_6            C-N_6           N-CA_7           CA-C_7            C-N_7           N-CA_8           CA-C_8            C-N_8           N-CA_9           CA-C_9            C-N_9          N-CA_10          CA-C_10           C-N_10          N-CA_11          CA-C_11           C-N_11          N-CA_12          CA-C_12           C-N_12          N-CA_13          CA-C_13           C-N_13          N-CA_14          CA-C_14
    1.454881952868   1.519901669055   1.333126039428   1.450812313765   1.523020751477   1.341653210545   1.474518137276   1.519559810337   1.335327179813   1.447421566196   1.522909175491   1.319208512735   1.456788075134   1.528594408363   1.324954422784   1.468262414354   1.522675590866   1.325190688205   1.442201325929   1.512248417002   1.332644966388   1.437875385666   1.545699824047   1.299656466365   1.465825121307   1.530884954476   1.309156569147   1.453520938396   1.533291271663   1.326861474109   1.451533174738   1.523834996943   1.322999037629   1.459355128025   1.525839384755   1.378937019539   1.472075082397   1.495139357245   1.316890329978   1.428766889690   1.529163553038
    1.454881952868   1.519901669055   1.342799418163   1.451517163551   1.531821614945   1.337456739616   1.424674004507   1.523911727321   1.355592825890   1.437448933446   1.511829364839   1.335783060145   1.465062903386   1.507619370258   1.339294438076   1.469361859733   1.523973792725   1.338130721104   1.465037126017   1.540390853882   1.314658925176   1.468489480877   1.536761378896   1.309993844318   1.462651390076   1.520600055804   1.338801743293   1.464789952725   1.537430369186   1.330779941735   1.474008413434   1.544795901132   1.324785369712   1.453583524030   1.510887343663   1.325967287350   1.463771900940   1.510021422750   1.320693092203   1.428766889690   1.529163553038
    1.454881952868   1.519901669055   1.341057958078   1.456000363888   1.536625754565   1.320847668839   1.462292277116   1.504786600912   1.333013433576   1.455868616903   1.489909398007   1.331403566238   1.435201098073   1.508395596051   1.338118561280   1.461211216891   1.509562610245   1.339005957675   1.445425200260   1.527246474245   1.325061471331   1.467091742778   1.519411191744   1.360854920125   1.457458583832   1.530506341952   1.302831769013   1.466557267696   1.512488189322   1.344936547351   1.445587381244   1.533030624634   1.329229719076   1.472659913105   1.528462999189   1.382469371223   1.472433314514   1.504187304127   1.309736124158   1.428766889690   1.529163553038
    1.454881952868   1.519901669055   1.338267606747   1.470623107028   1.534752553314   1.334108836365   1.432870539308   1.509603612602   1.311830640030   1.466148770487   1.533300220060   1.308524810266   1.474930066085   1.533265990460   1.337775348735   1.473969138026   1.519119360080   1.350950319004   1.463587120712   1.538439589763   1.314667035460   1.449245665097   1.526140612949   1.360499370790   1.476649045563   1.522882343318   1.334628277296   1.456670296393   1.543650299001   1.362618109417   1.460285208806   1.541450560963   1.323172573948   1.458129384023   1.512403663331   1.312921770501   1.489078263855   1.521243591139   1.348899151752   1.428766889690   1.529163553038
    1.454881952868   1.519901669055   1.326619731677   1.477538326848   1.517373064104   1.346723255920   1.446671302749   1.523344803190   1.315654546547   1.428600994599   1.511688056965   1.359865222645   1.449705769134   1.509160571253   1.322193435860   1.454632510157   1.535226524109   1.345068661523   1.460896962497   1.511521383214   1.336720412469   1.480478171492   1.500269156349   1.330321669739   1.456275537109   1.514674956605   1.337081767106   1.454612300560   1.531654385597   1.333589357984   1.446801881731   1.529771430922   1.313405853140   1.447789266360   1.524036023664   1.341169225842   1.489858735657   1.512703724328   1.340190309874   1.428766889690   1.529163553038
    1.454881952868   1.519901669055   1.323304622855   1.459025917400   1.535327058035   1.319190856743   1.431441220844   1.487809993958   1.334325766134   1.457675209463   1.509967384100   1.345148433876   1.444827139139   1.506719048667   1.328313900125   1.440368356180   1.524684884872   1.335344896954   1.452742346364   1.515405079871   1.331375193387   1.472648459578   1.525552584444   1.324876190096   1.464272941208   1.517238150981   1.314991149449   1.431150450945   1.545667539001   1.331703843889   1.453012657744   1.513495562327   1.332765361053   1.471790154678   1.501668976355   1.336223304033   1.486226412964   1.504797790885   1.328850779694   1.428766889690   1.529163553038
    1.454881952868   1.519901669055   1.357155183983   1.475445239794   1.520773843083   1.354429814911   1.451127986720   1.530489452052   1.337003110266   1.467703247499   1.490871399510   1.338018221033   1.474056023717   1.531296459192   1.373729575348   1.471636389482   1.535819543314   1.341278916907   1.444834766626   1.522300707244   1.327765512329   1.446376912022   1.554356841397   1.310541101861   1.469823293209   1.519724394148   1.344390381658   1.456359895520   1.527184679392   1.363247569752   1.461019926125   1.511499903876   1.333293412542   1.452091501307   1.527751708812   1.322872635001   1.485727159119   1.518249396315   1.345574975864   1.428766889690   1.529163553038
    1.454881952868   1.519901669055   1.340570439623   1.472114740574   1.528827465329   1.323398014450   1.444701106769   1.499040323591   1.336287835932   1.457028340751   1.521491317523   1.330864219782   1.464747102350   1.519313339633   1.323233459663   1.460476821549   1.511543956536   1.338948525202   1.448058106571   1.527931778502   1.324340278542   1.467804370070   1.508050374341   1.341358371896   1.479006251526   1.520403251896   1.338520161235   1.458582817126   1.537844710720   1.317140261126   1.452977610517   1.518044311464   1.312471217704   1.445911283445   1.532499319386   1.331111389697   1.481073895264   1.538152463317   1.326394100259   1.428766889690   1.529163553038
    1.454881952868   1.519901669055   1.348815354151   1.464008886921   1.555691927552   1.334576309776   1.471035494125   1.500457913125   1.346058138466   1.427229911852   1.515593437641   1.354983036470   1.455482437517   1.519304387200   1.316954108667   1.449958731824   1.518560771632   1.350721643877   1.438905008924   1.490596545482   1.373913430786   1.461472017610   1.530237595391   1.331954851761   1.425215130615   1.527223140770   1.330115294532   1.460558599155   1.509859226274   1.326213498664   1.461436010164   1.516348375994   1.337683977515   1.428166617107   1.522781708900   1.363595319557   1.473342132187   1.511766306591   1.329539240459   1.428766889690   1.529163553038
    1.454881952868   1.519901669055   1.339591212225   1.468020170897   1.536968159556   1.303543386650   1.466674494350   1.517704022463   1.332917186475   1.446130406694   1.525339905971   1.349836263132   1.441262597549   1.524218882272   1.327003323984   1.459298304041   1.500618881679   1.327876866591   1.445929973829   1.511157202399   1.365996754408   1.473510991001   1.521090663810   1.332150300162   1.464866759491   1.521144092114   1.314560250962   1.453821098074   1.519728541195   1.335160463077   1.463793878284   1.502954500306   1.343612543142   1.444288356256   1.510001789522   1.356511757791   1.445613896179   1.515043161720   1.312712245670   1.428766889690   1.529163553038
