#          N-CA_1           CA-C_1            C-N_1           N-CA_2           CA-C_2            C-N_2           N-CA_3           CA-C_3            C-N_3           N-CA_4           CA-C_4            C-N_4           N-CA_5           CA-C_5            C-N_5           N-CA_6           CA-C_6            C-N_6           N-CA_7           CA-C_7            C-N_7           N-CA_8           CA-C_8            C-N_8           N-CA_9           CA-C_9            C-N_9          N-CA_10          CA-C_10           C-N_10          N-CA_11          CA-C_11           C-N_11          N-CA_12          CA-C_12           C-N_12          N-CA_13          CA-C_13           C-N_13          N-CA_14          CA-C_14
    1.454844627197   1.516256366774   1.281611088642   1.457934497505   1.520670393363   1.301535082531   1.436862636971   1.543323116922   1.381677738380   1.460707371020   1.524998187766   1.364969266963   1.482631779480   1.519705905247   1.314645186329   1.479837575197   1.519085034493   1.326060110945   1.472153036022   1.506732163978   1.310756788588   1.448458151245   1.515844933522   1.334867342007   1.451212952527   1.529272520074   1.341380171967   1.438768655503   1.494160269332   1.324004987669   1.446584257680   1.531498491812   1.316501728487   1.439334699416   1.525786426225   1.327539082658   1.456483118086   1.527999758884   1.346837352705   1.476070319003   1.512520057194
    1.454844627197   1.516256366774   1.346799689873   1.438148893112   1.515452425750   1.338866711748   1.459717846207   1.549718378866   1.345438042092   1.471065184021   1.525209003248   1.325366638130   1.474495316315   1.513111908484   1.317552152658   1.455321090311   1.525857639965   1.338427024925   1.474444515371   1.513636351031   1.263612776613   1.472082444763   1.535643722630   1.337804314685   1.457736958291   1.520863289326   1.349693737602   1.423613881600   1.518977630952   1.311292575550   1.436062845731   1.546060979068   1.326436301661   1.452595167771   1.503683919454   1.289525088024   1.451456424686   1.527768739662   1.301993627738   1.476070319003   1.512520057194
    1.454844627197   1.516256366774   1.343439115429   1.467391237569   1.505632413763   1.308788346004   1.458018879903   1.522585164694   1.334189654636   1.467032003427   1.526313225207   1.325869252557   1.460591147614   1.506268107718   1.313604573989   1.452352795392   1.548407578874   1.335462687558   1.458003613064   1.532448302609   1.326849138129   1.465828831482   1.516398998944   1.315598545265   1.480169793010   1.527586308375   1.312654475594   1.481861822772   1.508873600248   1.339689051580   1.472765328324   1.523324110889   1.307449012947   1.463778258851   1.513611159933   1.337144062591   1.477547299910   1.534695554388   1.324334335292   1.476070319003   1.512520057194
    1.454844627197   1.516256366774   1.352491035271   1.457451788157   1.538864670455   1.346509244394   1.458481311644   1.506159260404   1.333316567886   1.454051407808   1.507771464837   1.325874067926   1.448001539612   1.525883097872   1.354043089712   1.454717072859   1.536569260168   1.332901163688   1.448078712487   1.533181852502   1.366503708100   1.465247106934   1.517413380326   1.333879146618   1.439846817517   1.500543189108   1.321738998222   1.446435285255   1.513508985407   1.340518387985   1.433529832590   1.507589745498   1.351041302395   1.455275214760   1.548899183297   1.325662389171   1.448885714304   1.505579044771   1.350140814272   1.476070319003   1.512520057194
    1.454844627197   1.516256366774   1.310934158787   1.443768624443   1.521758339572   1.362092766953   1.448006903219   1.545964012480   1.349335021782   1.461408325815   1.518553409752   1.298068430614   1.461092765045   1.527559072286   1.338335129046   1.452049481511   1.531674936819   1.351061179781   1.454623697066   1.532466190708   1.331962647535   1.470302882767   1.517674398625   1.334448689860   1.465959422237   1.521984218765   1.334725396824   1.438825872666   1.515279142209   1.364391824913   1.457919291025   1.499884576070   1.300685113144   1.475236025202   1.519312768859   1.354749262762   1.456638408092   1.523970378783   1.321551973414   1.476070319003   1.512520057194
    1.454844627197   1.516256366774   1.345901368713   1.458273846447   1.516656968546   1.327051780951   1.468621631324   1.521388910221   1.334756743199   1.452316397095   1.522098789763   1.325277353990   1.472946943665   1.523824881136   1.327456378558   1.448287788421   1.527408770531   1.325944837290   1.430733459854   1.516706964028   1.352150976992   1.472754444885   1.542300576627   1.323811879945   1.479049974859   1.523361816710   1.329012873662   1.434006800616   1.509274214929   1.333596201953   1.440353088903   1.521205644573   1.342516587925   1.480454836512   1.503127995014   1.320939990950   1.447867103374   1.540184387457   1.335913258001   1.476070319003   1.512520057194
    1.454844627197   1.516256366774   1.330717755073   1.444504019985   1.512757679139   1.329548659486   1.455906850664   1.509999412549   1.345148821068   1.445915846729   1.532941561592   1.375728349972   1.486090231323   1.484064194822   1.355349261665   1.483168029428   1.535546236372   1.306854067373   1.445157990599   1.503197937858   1.341704657310   1.473502413177   1.529134025455   1.336140346360   1.442167529702   1.514300972116   1.344404183674   1.446101517478   1.495724028611   1.334463549596   1.462203131232   1.526205645120   1.344471346450   1.442979191220   1.518514991984   1.328665045094   1.448827859199   1.534111369497   1.325616111143   1.476070319003   1.512520057194
    1.454844627197   1.516256366774   1.337095529318   1.431298393154   1.494827038205   1.330958617908   1.454115262532   1.544412664390   1.357196200466   1.435546009922   1.513757933331   1.350959033132   1.480742451477   1.517083974084   1.331283100510   1.446737440318   1.518513910121   1.310721910834   1.451084141755   1.523436740906   1.376628992200   1.458296582794   1.537309630847   1.337665774715   1.444439816570   1.518853294933   1.328689580357   1.464501288843   1.501283102012   1.326473830473   1.465711597335   1.528470826262   1.330461533558   1.434743162811   1.528629301289   1.324330936384   1.466273271036   1.525032495898   1.340574461901   1.476070319003   1.512520057194
    1.454844627197   1.516256366774   1.321608681682   1.468710763586   1.542648068023   1.347793374252   1.461184487623   1.519447484621   1.332261372791   1.457598006995   1.525483628762   1.294123827481   1.454519247437   1.529731163734   1.338033377716   1.462544673696   1.537851296437   1.347371265268   1.471290880108   1.495861388397   1.323519723076   1.452768586731   1.490780666924   1.340346511555   1.460898200041   1.533035586405   1.332058887959   1.431780279136   1.504158631736   1.330671484020   1.462308548564   1.510136027324   1.352531853867   1.462593354091   1.531790868455   1.359834742975   1.464716302526   1.533348581469   1.341140073612   1.476070319003   1.512520057194
    1.454844627197   1.516256366774   1.327945900616   1.444042963219   1.517330041717   1.320493263435   1.453558182240   1.527670834070   1.329215235618   1.454596600944   1.526829462153   1.346695139945   1.474944847870   1.525315282878   1.323476476991   1.447679132611   1.524798389047   1.338910157144   1.448419397020   1.527434016046   1.367179472208   1.452727737427   1.516693706749   1.357501745653   1.452341846773   1.533747374976   1.343800860882   1.431452575803   1.523826764178   1.362951895428   1.444529302680   1.537536805916   1.349538771343   1.466848589635   1.535707071489   1.314517988157   1.471302505457   1.513156077003   1.361246379094   1.476070319003   1.512520057194
